58, 1, 15, 1, 1, 5, 1, 36
48, 1, 15, 4, 1, 5, 1, 5
57, 1, 15, 3, 1, 3, 1, 24
54, 1, 14, 1, 1, 10, 1, 2
33, 1, 14, 6, 1, 5, 1, 25
44, 2, 10, 1, 1, 5, 1, 43
59, 1, 11, 1, 1, 2, 1, 24
45, 1, 10, 6, 2, 5, 1, 28
55, 2, 10, 1, 1, 5, 1, 23
51, 1, 12, 4, 1, 2, 1, 3
55, 1, 10, 4, 1, 5, 1, 38
35, 1, 11, 4, 1, 5, 1, 35
60, 1, 16, 1, 1, 5, 1, 10
23, 1, 12, 6, 1, 9, 1, 35
59, 2, 10, 5, 1, 5, 1, 26
49, 2, 10, 6, 1, 5, 1, 28
36, 2, 10, 3, 1, 5, 1, 29
46, 1, 11, 1, 1, 5, 1, 44
59, 1, 10, 1, 1, 5, 1, 38
52, 1, 8, 1, 1, 5, 1, 45
32, 1, 11, 1, 1, 5, 1, 5
43, 2, 11, 4, 1, 5, 1, 25
31, 1, 14, 4, 8, 8, 1, 11
46, 1, 10, 1, 1, 2, 1, 1
30, 2, 11, 1, 1, 9, 1, 26
63, 1, 11, 4, 1, 5, 1, 45
53, 1, 14, 1, 1, 5, 1, 7
48, 1, 14, 1, 1, 5, 1, 4
54, 2, 11, 4, 1, 6, 1, 27
51, 1, 1, 1, 1, 5, 28, 31
18, 1, 8, 6, 1, 5, 1, 43
37, 1, 11, 1, 1, 2, 1, 42
60, 1, 14, 1, 1, 5, 1, 0
55, 1, 14, 1, 1, 5, 1, 23
50, 2, 10, 3, 2, 9, 1, 20
47, 1, 14, 1, 1, 2, 1, 24
46, 2, 12, 3, 1, 5, 1, 22
59, 1, 11, 4, 1, 5, 1, 30
35, 1, 7, 1, 1, 5, 1, 33
19, 2, 5, 1, 7, 5, 1, 30
26, 1, 10, 6, 2, 2, 1, 22
55, 1, 11, 1, 1, 5, 1, 6
68, 1, 14, 1, 1, 8, 1, 11
66, 2, 15, 1, 1, 8, 1, 11
40, 1, 11, 1, 4, 6, 46, 48
24, 1, 11, 6, 1, 5, 1, 24
73, 2, 6, 4, 1, 5, 1, 43
74, 1, 14, 4, 1, 8, 1, 4
22, 1, 10, 6, 1, 5, 1, 36
40, 1, 11, 1, 8, 9, 1, 19
48, 1, 11, 6, 1, 5, 1, 45
33, 1, 11, 1, 1, 5, 1, 1
27, 1, 14, 6, 1, 5, 1, 25
36, 1, 10, 1, 1, 8, 1, 31
50, 1, 14, 1, 2, 5, 1, 24
53, 1, 16, 1, 1, 2, 1, 15
31, 1, 6, 1, 1, 5, 1, 48
48, 2, 12, 6, 1, 5, 1, 3
30, 1, 10, 1, 1, 5, 1, 41
27, 2, 10, 1, 2, 9, 1, 19
29, 1, 10, 1, 2, 9, 1, 21
43, 1, 12, 1, 1, 5, 1, 1
23, 1, 11, 6, 1, 5, 1, 3
36, 2, 12, 6, 1, 5, 1, 25
33, 1, 12, 1, 1, 5, 1, 45
30, 2, 10, 4, 2, 5, 1, 38
33, 1, 10, 1, 2, 5, 6, 31
43, 1, 11, 4, 1, 5, 1, 19
32, 1, 10, 3, 1, 5, 3, 0
48, 1, 11, 6, 1, 5, 1, 7
63, 1, 9, 1, 1, 5, 1, 45
41, 1, 10, 1, 1, 2, 1, 13
39, 1, 10, 1, 1, 5, 1, 31
54, 2, 14, 6, 1, 5, 1, 16
40, 1, 6, 1, 1, 5, 1, 36
42, 1, 11, 1, 2, 5, 1, 24
31, 1, 11, 1, 1, 5, 1, 41
45, 1, 10, 1, 1, 5, 1, 31
27, 2, 12, 6, 2, 5, 1, 25
36, 1, 9, 6, 1, 5, 1, 31
23, 1, 10, 6, 1, 5, 1, 21
46, 1, 10, 1, 1, 5, 1, 45
51, 1, 11, 4, 1, 5, 1, 40
57, 2, 11, 5, 1, 2, 1, 22
43, 1, 11, 1, 1, 5, 1, 31
52, 1, 10, 1, 1, 5, 1, 27
53, 1, 14, 1, 1, 5, 1, 11
30, 1, 10, 1, 1, 9, 1, 19
65, 1, 14, 4, 1, 5, 1, 23
52, 1, 14, 1, 1, 6, 1, 36
25, 1, 9, 1, 1, 5, 1, 35
52, 2, 15, 6, 1, 5, 1, 1
51, 2, 15, 6, 1, 8, 1, 11
38, 1, 10, 1, 2, 6, 1, 36
28, 1, 9, 1, 1, 9, 1, 31
35, 2, 11, 4, 1, 5, 1, 25
67, 1, 5, 1, 1, 2, 1, 1
47, 1, 10, 1, 1, 5, 1, 21
47, 1, 12, 1, 1, 5, 1, 48
47, 2, 5, 4, 2, 5, 6, 18
36, 1, 11, 1, 1, 6, 1, 25
43, 2, 11, 6, 2, 5, 1, 29
43, 1, 10, 1, 2, 3, 6, 6
35, 1, 14, 6, 1, 6, 1, 4
36, 1, 1, 6, 7, 5, 4, 31
39, 1, 10, 4, 2, 5, 1, 48
26, 1, 11, 6, 1, 5, 55, 2
41, 1, 14, 1, 1, 2, 1, 15
39, 2, 10, 4, 1, 5, 1, 23
54, 1, 5, 1, 1, 2, 1, 2
47, 1, 17, 1, 6, 3, 48, 3
33, 2, 12, 4, 1, 5, 1, 18
62, 1, 10, 1, 1, 5, 1, 2
59, 1, 14, 1, 1, 5, 1, 23
21, 1, 12, 6, 1, 5, 1, 24
58, 2, 11, 1, 1, 5, 1, 38
53, 1, 11, 1, 1, 5, 1, 44
66, 1, 10, 1, 1, 5, 1, 28
29, 2, 15, 6, 1, 5, 1, 44
41, 1, 11, 1, 1, 5, 1, 35
27, 1, 10, 6, 1, 5, 1, 31
54, 2, 10, 6, 1, 2, 1, 24
53, 1, 10, 1, 1, 5, 1, 35
36, 1, 6, 1, 1, 5, 1, 21
42, 1, 14, 1, 1, 5, 1, 35
41, 1, 12, 4, 1, 5, 1, 0
26, 1, 10, 1, 6, 5, 57, 44
44, 1, 10, 1, 1, 5, 1, 38
48, 1, 10, 1, 1, 5, 1, 45
56, 2, 10, 1, 1, 5, 1, 28
40, 1, 9, 6, 1, 5, 1, 21
42, 1, 14, 1, 1, 2, 1, 1
41, 1, 10, 1, 1, 5, 1, 23
47, 2, 16, 4, 2, 6, 1, 29
50, 2, 11, 4, 1, 2, 1, 21
55, 1, 11, 1, 1, 5, 1, 36
47, 1, 14, 1, 1, 6, 1, 49
34, 1, 10, 1, 7, 5, 3, 21
48, 1, 14, 1, 1, 5, 1, 7
60, 2, 15, 1, 1, 9, 1, 12
45, 1, 11, 1, 2, 5, 1, 14
36, 1, 10, 1, 1, 5, 1, 45
63, 1, 10, 1, 1, 5, 1, 48
52, 1, 11, 4, 1, 5, 1, 7
54, 2, 14, 4, 1, 5, 1, 26
51, 1, 12, 4, 1, 9, 1, 18
36, 2, 15, 1, 1, 9, 1, 10
59, 1, 5, 5, 1, 2, 1, 31
33, 2, 14, 2, 1, 9, 1, 11
45, 1, 14, 1, 1, 5, 1, 0
35, 2, 11, 4, 1, 5, 7, 27
42, 1, 10, 1, 1, 5, 1, 28
47, 2, 12, 3, 2, 5, 1, 10
34, 1, 10, 1, 1, 6, 1, 27
43, 2, 14, 6, 1, 5, 1, 0
59, 2, 12, 4, 2, 5, 1, 24
45, 1, 14, 1, 1, 5, 1, 0
56, 2, 11, 4, 1, 5, 1, 1
39, 1, 10, 1, 1, 5, 1, 45
78, 2, 12, 5, 1, 5, 1, 29
39, 1, 7, 6, 1, 2, 1, 31
27, 1, 14, 1, 1, 5, 1, 0
29, 1, 11, 1, 1, 5, 36, 23
22, 1, 7, 6, 1, 5, 1, 48
57, 2, 15, 4, 1, 5, 1, 28
53, 1, 5, 1, 7, 2, 3, 39
23, 1, 11, 6, 1, 5, 1, 20
49, 1, 11, 1, 1, 5, 1, 24
77, 1, 11, 1, 1, 5, 1, 14
23, 2, 10, 4, 1, 5, 1, 18
41, 1, 14, 1, 1, 5, 1, 0
43, 1, 11, 1, 1, 5, 1, 20
64, 1, 6, 6, 8, 5, 1, 45
61, 2, 5, 6, 1, 8, 1, 11
33, 1, 16, 1, 7, 5, 3, 15
71, 2, 17, 1, 1, 2, 1, 8
40, 2, 11, 1, 7, 5, 7, 3
42, 2, 15, 4, 1, 5, 1, 10
24, 1, 10, 6, 1, 5, 1, 48
60, 1, 15, 1, 1, 5, 1, 3
51, 1, 14, 1, 1, 2, 1, 5
38, 1, 11, 1, 1, 2, 1, 1
50, 1, 11, 5, 1, 5, 1, 21
29, 2, 11, 4, 1, 5, 1, 1
33, 1, 10, 1, 1, 8, 1, 19
68, 2, 10, 5, 1, 5, 1, 23
43, 1, 14, 1, 1, 6, 1, 7
63, 1, 10, 1, 1, 5, 1, 22
26, 1, 14, 6, 1, 5, 26, 4
70, 2, 10, 4, 1, 5, 1, 25
35, 2, 14, 1, 1, 5, 1, 25
28, 2, 10, 6, 2, 5, 1, 21
33, 1, 14, 6, 6, 6, 83, 3
30, 1, 11, 4, 1, 5, 1, 45
41, 2, 10, 4, 1, 5, 1, 18
44, 1, 11, 1, 1, 6, 1, 49
46, 2, 11, 4, 1, 5, 1, 17
52, 2, 15, 4, 2, 8, 1, 11
37, 2, 12, 6, 1, 5, 1, 25
30, 1, 12, 1, 1, 5, 1, 36
38, 1, 9, 1, 7, 5, 3, 31
37, 2, 12, 4, 1, 5, 1, 28
44, 1, 10, 2, 4, 5, 46, 0
34, 1, 14, 1, 1, 5, 1, 7
47, 1, 12, 4, 1, 5, 1, 36
63, 2, 10, 4, 1, 5, 1, 23
35, 1, 17, 6, 1, 5, 7, 11
56, 1, 14, 1, 1, 5, 1, 23
40, 2, 11, 6, 1, 5, 1, 25
78, 2, 11, 5, 1, 6, 1, 26
44, 1, 11, 1, 2, 5, 1, 37
65, 2, 9, 5, 2, 5, 1, 18
38, 2, 11, 1, 8, 5, 6, 18
50, 1, 10, 1, 1, 2, 1, 31
48, 1, 9, 1, 1, 5, 1, 23
19, 2, 6, 6, 2, 5, 1, 18
55, 1, 15, 1, 1, 9, 1, 10
27, 1, 14, 6, 1, 5, 1, 10
48, 1, 14, 1, 1, 9, 1, 35
65, 1, 14, 1, 1, 6, 1, 7
26, 2, 14, 1, 1, 9, 1, 11
67, 2, 11, 5, 1, 5, 1, 28
26, 2, 11, 4, 1, 8, 1, 29
62, 1, 8, 1, 1, 3, 1, 0
43, 2, 11, 4, 1, 5, 1, 10
40, 2, 5, 3, 7, 5, 3, 30
49, 1, 10, 1, 1, 5, 1, 7
33, 1, 9, 6, 7, 5, 3, 38
64, 1, 16, 1, 1, 8, 1, 15
25, 2, 14, 6, 1, 5, 1, 15
36, 1, 11, 1, 1, 5, 1, 23
34, 1, 11, 1, 1, 5, 1, 33
25, 2, 10, 6, 2, 5, 1, 23
43, 1, 14, 1, 1, 5, 1, 24
37, 1, 15, 4, 1, 5, 1, 10
33, 1, 15, 1, 4, 8, 46, 11
32, 2, 10, 4, 7, 5, 1, 18
49, 2, 11, 4, 1, 5, 1, 27
52, 1, 14, 4, 1, 5, 1, 16
66, 1, 10, 1, 1, 9, 1, 19
40, 1, 11, 1, 1, 6, 3, 26
37, 1, 11, 1, 1, 5, 1, 1
70, 1, 11, 1, 1, 2, 1, 1
31, 1, 10, 1, 1, 9, 1, 25
36, 1, 17, 1, 1, 5, 3, 5
56, 1, 16, 1, 1, 9, 1, 10
48, 1, 10, 1, 1, 5, 1, 36
22, 1, 11, 1, 1, 5, 1, 30
23, 1, 10, 1, 2, 5, 1, 32
55, 1, 5, 1, 7, 2, 3, 35
45, 2, 14, 4, 1, 9, 1, 10
60, 1, 14, 4, 1, 5, 1, 36
55, 1, 5, 1, 1, 5, 1, 48
20, 2, 11, 6, 1, 9, 1, 19
65, 1, 7, 1, 1, 5, 1, 21
71, 1, 6, 1, 1, 5, 1, 21
39, 1, 14, 1, 1, 8, 1, 11
55, 1, 12, 1, 1, 5, 1, 2
36, 1, 7, 1, 1, 5, 1, 45
64, 1, 10, 1, 1, 5, 1, 45
21, 1, 8, 6, 2, 5, 6, 36
37, 2, 14, 4, 6, 3, 54, 15
60, 1, 5, 3, 1, 5, 1, 45
64, 1, 14, 1, 1, 2, 1, 23
29, 2, 10, 6, 1, 5, 1, 25
26, 1, 9, 1, 7, 5, 3, 48
32, 2, 11, 4, 1, 5, 1, 26
58, 1, 10, 1, 1, 6, 1, 36
50, 1, 11, 4, 1, 5, 1, 36
65, 1, 15, 1, 1, 5, 1, 11
22, 2, 11, 6, 1, 5, 1, 23
38, 1, 14, 1, 1, 5, 1, 0
63, 1, 14, 1, 1, 6, 1, 19
41, 2, 11, 4, 1, 5, 1, 25
31, 1, 11, 1, 1, 5, 1, 36
40, 1, 10, 1, 1, 9, 1, 19
73, 1, 7, 1, 1, 5, 1, 40
32, 1, 5, 1, 8, 10, 3, 41
31, 1, 14, 1, 1, 5, 1, 5
44, 2, 10, 4, 1, 5, 1, 4
37, 1, 15, 1, 6, 5, 81, 2
47, 1, 16, 1, 1, 3, 1, 15
49, 2, 11, 1, 1, 9, 1, 26
34, 1, 10, 1, 2, 2, 1, 27
38, 1, 10, 4, 1, 6, 1, 27
27, 2, 10, 6, 1, 5, 3, 20
40, 2, 15, 4, 1, 5, 1, 17
54, 2, 10, 4, 1, 5, 1, 25
26, 1, 12, 1, 1, 5, 1, 10
36, 2, 11, 4, 1, 5, 1, 25
47, 1, 14, 1, 1, 3, 1, 1
62, 1, 10, 1, 1, 5, 1, 40
55, 1, 10, 1, 1, 5, 1, 31
29, 1, 12, 6, 1, 5, 1, 5
53, 1, 10, 1, 1, 2, 1, 1
34, 1, 11, 1, 1, 5, 1, 43
69, 2, 5, 5, 1, 5, 3, 41
18, 1, 10, 1, 7, 5, 3, 20
32, 2, 11, 4, 1, 5, 35, 1
40, 1, 10, 6, 1, 5, 1, 0
42, 1, 11, 4, 1, 5, 1, 23
70, 1, 10, 1, 1, 2, 1, 36
22, 1, 5, 6, 1, 5, 3, 20
40, 2, 10, 5, 1, 5, 1, 21
67, 1, 12, 1, 1, 5, 1, 10
49, 1, 10, 1, 1, 5, 1, 3
45, 1, 10, 1, 1, 5, 1, 34
46, 1, 10, 1, 1, 5, 1, 23
56, 2, 14, 5, 1, 8, 1, 4
45, 1, 15, 6, 8, 5, 1, 0
44, 2, 12, 3, 8, 5, 1, 26
41, 2, 14, 4, 1, 9, 1, 4
59, 2, 14, 4, 1, 5, 1, 11
68, 2, 5, 3, 7, 5, 1, 44
44, 2, 15, 6, 1, 2, 1, 6
60, 2, 7, 3, 2, 5, 1, 45
81, 1, 11, 5, 1, 2, 1, 13
59, 1, 10, 1, 1, 5, 1, 45
63, 1, 14, 1, 6, 2, 48, 38
40, 2, 12, 4, 1, 6, 1, 5
56, 2, 14, 4, 1, 5, 1, 0
23, 1, 10, 6, 1, 5, 1, 9
57, 1, 10, 1, 1, 9, 1, 2
27, 2, 11, 6, 2, 5, 1, 36
37, 1, 9, 1, 1, 5, 1, 31
62, 2, 10, 3, 1, 5, 1, 23
47, 1, 14, 1, 1, 5, 1, 19
55, 1, 11, 1, 1, 5, 1, 41
49, 1, 15, 6, 1, 5, 1, 1
25, 1, 10, 1, 1, 5, 1, 41
36, 1, 10, 1, 2, 6, 1, 49
44, 1, 10, 6, 1, 5, 3, 2
25, 2, 11, 1, 7, 9, 1, 29
50, 1, 10, 1, 1, 5, 1, 26
30, 2, 11, 3, 1, 5, 1, 18
44, 2, 14, 1, 1, 5, 1, 13
85, 1, 15, 1, 1, 6, 1, 29
29, 1, 14, 6, 2, 5, 1, 14
55, 1, 11, 1, 1, 5, 1, 0
48, 2, 14, 6, 2, 8, 1, 11
38, 1, 10, 4, 1, 5, 1, 42
48, 1, 10, 1, 1, 2, 1, 1
25, 1, 9, 6, 1, 5, 1, 31
45, 1, 16, 6, 7, 5, 1, 0
52, 2, 14, 5, 1, 5, 1, 11
34, 1, 10, 1, 1, 5, 3, 32
35, 2, 10, 1, 2, 9, 6, 18
52, 1, 14, 1, 1, 5, 1, 24
40, 1, 12, 6, 1, 9, 1, 35
61, 2, 9, 5, 1, 5, 1, 41
31, 1, 11, 1, 2, 9, 1, 19
48, 1, 11, 1, 1, 9, 1, 19
62, 1, 15, 1, 1, 5, 1, 2
55, 1, 7, 1, 7, 5, 1, 48
59, 2, 10, 4, 1, 9, 1, 27
40, 1, 10, 1, 1, 5, 1, 37
32, 1, 1, 1, 7, 5, 3, 21
41, 1, 14, 1, 1, 5, 1, 0
33, 2, 14, 1, 1, 9, 1, 11
44, 2, 11, 4, 1, 5, 1, 4
51, 2, 11, 4, 1, 5, 1, 23
49, 1, 15, 1, 1, 5, 1, 6
83, 1, 15, 1, 1, 5, 1, 0
23, 1, 11, 6, 1, 5, 1, 24
49, 1, 11, 1, 2, 6, 1, 28
28, 1, 11, 1, 1, 5, 1, 23
40, 1, 10, 1, 1, 5, 1, 0
53, 1, 14, 1, 1, 5, 1, 2
72, 2, 7, 5, 1, 5, 1, 20
45, 1, 10, 1, 1, 5, 1, 31
48, 2, 10, 4, 1, 5, 1, 29
51, 1, 11, 1, 6, 8, 1, 2
53, 1, 14, 6, 1, 5, 1, 41
48, 1, 15, 1, 1, 8, 1, 8
24, 1, 5, 1, 1, 2, 1, 31
37, 1, 16, 4, 1, 5, 1, 10
54, 2, 6, 5, 1, 2, 1, 23
43, 1, 14, 1, 1, 5, 1, 0
35, 1, 12, 6, 2, 5, 1, 38
47, 1, 7, 1, 1, 2, 1, 21
41, 2, 11, 4, 1, 5, 1, 45
73, 1, 15, 1, 1, 5, 1, 38
23, 1, 10, 1, 1, 5, 1, 45
45, 1, 16, 6, 1, 9, 1, 11
53, 1, 14, 1, 1, 8, 1, 6
28, 2, 14, 6, 1, 9, 1, 2
46, 2, 10, 4, 1, 5, 1, 0
31, 1, 10, 1, 1, 5, 1, 45
53, 1, 14, 1, 1, 5, 1, 4
48, 1, 11, 1, 1, 5, 1, 45
50, 1, 11, 1, 1, 3, 1, 2
41, 1, 10, 1, 1, 5, 1, 38
39, 1, 14, 6, 1, 5, 1, 13
17, 2, 8, 6, 1, 5, 1, 20
39, 2, 11, 6, 1, 5, 1, 27
56, 1, 11, 4, 2, 5, 6, 21
55, 1, 10, 1, 1, 5, 1, 41
45, 1, 12, 1, 2, 9, 1, 21
51, 2, 1, 4, 8, 5, 1, 48
57, 1, 10, 5, 1, 5, 1, 25
63, 2, 10, 5, 1, 5, 1, 24
41, 2, 10, 3, 1, 9, 7, 15
30, 2, 6, 4, 1, 5, 1, 41
50, 1, 6, 1, 6, 5, 48, 20
42, 2, 10, 4, 2, 5, 1, 21
53, 1, 10, 4, 1, 5, 1, 3
75, 1, 8, 1, 1, 2, 1, 45
56, 1, 15, 1, 1, 9, 1, 11
36, 1, 7, 1, 1, 5, 1, 38
26, 1, 11, 6, 1, 5, 1, 20
38, 1, 6, 4, 8, 5, 6, 44
49, 1, 11, 1, 1, 9, 1, 7
35, 1, 14, 1, 7, 8, 1, 11
58, 1, 17, 1, 4, 5, 46, 11
52, 1, 10, 1, 1, 5, 1, 48
40, 1, 14, 4, 1, 5, 1, 7
32, 2, 14, 4, 1, 5, 1, 0
22, 2, 11, 6, 1, 5, 1, 23
54, 1, 11, 1, 1, 2, 1, 1
29, 2, 12, 6, 1, 5, 1, 1
50, 1, 10, 1, 1, 2, 1, 23
68, 2, 11, 4, 2, 5, 1, 23
44, 1, 10, 1, 1, 2, 1, 1
54, 1, 17, 1, 1, 8, 1, 11
37, 2, 14, 6, 1, 5, 1, 0
75, 1, 11, 1, 1, 5, 1, 10
41, 2, 11, 4, 2, 5, 6, 18
36, 2, 12, 4, 1, 5, 1, 26
59, 1, 17, 4, 1, 5, 1, 4
56, 2, 10, 4, 1, 5, 1, 23
49, 1, 14, 1, 1, 5, 1, 11
37, 1, 15, 1, 1, 5, 60, 0
69, 1, 11, 1, 1, 10, 1, 19
43, 2, 10, 1, 2, 5, 1, 11
56, 1, 10, 1, 1, 5, 1, 24
32, 1, 15, 6, 6, 5, 2, 4
41, 1, 14, 1, 1, 6, 3, 4
66, 2, 11, 5, 1, 5, 1, 28
30, 1, 5, 1, 7, 5, 3, 41
66, 1, 10, 1, 1, 5, 1, 44
34, 1, 11, 1, 1, 5, 1, 4
35, 2, 11, 4, 1, 5, 1, 27
26, 2, 10, 6, 1, 5, 1, 42
53, 1, 16, 1, 1, 3, 1, 10
26, 2, 11, 3, 7, 5, 4, 18
72, 1, 10, 1, 1, 5, 1, 28
37, 2, 10, 4, 2, 5, 1, 19
41, 1, 11, 1, 1, 5, 1, 36
40, 1, 10, 4, 1, 5, 1, 48
42, 1, 14, 6, 1, 6, 1, 8
65, 1, 11, 1, 1, 5, 1, 45
68, 1, 14, 4, 1, 3, 4, 31
39, 1, 10, 1, 2, 5, 6, 36
58, 2, 10, 5, 1, 5, 1, 27
44, 1, 11, 1, 1, 5, 1, 44
61, 1, 14, 1, 1, 3, 1, 6
64, 1, 15, 1, 1, 3, 1, 2
28, 2, 11, 4, 8, 5, 1, 17
38, 2, 11, 6, 2, 8, 1, 26
35, 1, 10, 1, 2, 5, 1, 2
33, 1, 14, 1, 5, 5, 47, 0
45, 1, 14, 1, 1, 5, 1, 6
53, 1, 14, 1, 1, 8, 1, 4
43, 2, 14, 5, 1, 5, 1, 1
55, 1, 12, 1, 1, 5, 1, 46
23, 2, 10, 6, 2, 6, 1, 21
71, 1, 11, 4, 1, 5, 1, 0
32, 2, 11, 1, 2, 5, 1, 1
34, 1, 10, 6, 1, 8, 1, 21
26, 1, 14, 1, 1, 5, 1, 9
93, 1, 5, 1, 1, 9, 3, 48
35, 1, 15, 1, 6, 2, 59, 1
35, 1, 14, 1, 1, 5, 1, 4
26, 1, 11, 1, 1, 5, 1, 0
63, 1, 10, 1, 1, 5, 1, 0
57, 1, 10, 1, 1, 5, 1, 40
27, 2, 7, 6, 2, 9, 1, 44
22, 2, 14, 6, 1, 5, 1, 25
26, 1, 12, 1, 1, 5, 1, 31
24, 1, 14, 1, 1, 8, 1, 6
39, 1, 10, 1, 1, 2, 1, 38
64, 2, 11, 5, 1, 5, 1, 18
48, 1, 14, 1, 1, 5, 1, 3
27, 1, 10, 6, 1, 5, 1, 3
50, 2, 10, 4, 1, 5, 1, 29
34, 2, 10, 3, 1, 5, 1, 17
59, 2, 10, 5, 1, 5, 1, 20
63, 2, 11, 5, 1, 5, 1, 2
42, 1, 11, 1, 1, 5, 1, 45
41, 1, 10, 4, 1, 2, 1, 45
29, 2, 11, 3, 2, 5, 1, 20
37, 1, 15, 1, 1, 2, 1, 21
27, 2, 14, 6, 1, 5, 1, 3
55, 2, 12, 1, 8, 5, 1, 15
58, 1, 6, 4, 1, 5, 1, 27
55, 1, 10, 1, 1, 5, 1, 1
46, 1, 11, 2, 1, 5, 1, 40
29, 1, 11, 6, 1, 5, 1, 28
19, 1, 10, 6, 2, 5, 1, 21
47, 1, 10, 6, 1, 5, 1, 48
52, 1, 11, 1, 1, 5, 1, 41
47, 1, 15, 1, 1, 2, 7, 45
41, 2, 11, 1, 1, 2, 1, 23
34, 1, 11, 1, 1, 5, 14, 23
58, 2, 8, 4, 1, 5, 1, 23
30, 1, 10, 6, 2, 5, 1, 48
31, 2, 14, 6, 1, 5, 1, 2
39, 1, 10, 1, 8, 5, 1, 23
58, 2, 7, 1, 1, 5, 1, 48
27, 1, 10, 6, 2, 5, 1, 13
52, 1, 8, 1, 1, 10, 1, 42
48, 1, 11, 1, 1, 5, 1, 43
50, 1, 14, 1, 6, 5, 54, 21
46, 2, 15, 4, 1, 5, 1, 11
47, 1, 5, 1, 1, 5, 25, 32
31, 2, 10, 6, 1, 5, 1, 44
59, 2, 16, 5, 1, 5, 1, 18
31, 2, 14, 2, 4, 8, 46, 12
54, 2, 12, 5, 1, 5, 1, 22
35, 1, 10, 1, 1, 5, 1, 30
67, 2, 10, 5, 1, 5, 1, 0
63, 1, 11, 1, 1, 5, 1, 24
53, 1, 14, 1, 1, 5, 1, 0
25, 1, 11, 6, 1, 9, 1, 20
46, 2, 8, 4, 2, 5, 1, 23
40, 1, 11, 1, 7, 5, 1, 35
45, 1, 14, 6, 1, 8, 1, 7
44, 1, 10, 1, 1, 5, 1, 45
26, 1, 14, 1, 1, 8, 1, 11
51, 1, 14, 4, 1, 9, 1, 19
35, 1, 1, 1, 1, 5, 3, 30
41, 2, 10, 4, 1, 5, 1, 38
61, 2, 12, 5, 1, 5, 2, 26
45, 1, 6, 1, 2, 5, 5, 48
48, 1, 14, 1, 1, 3, 1, 36
42, 1, 11, 1, 1, 5, 1, 7
49, 2, 10, 4, 1, 8, 1, 29
68, 1, 14, 1, 1, 5, 1, 7
45, 1, 11, 4, 1, 5, 1, 25
38, 2, 10, 3, 1, 5, 1, 23
41, 2, 11, 6, 1, 5, 1, 26
56, 1, 14, 1, 1, 9, 1, 10
61, 1, 10, 5, 1, 5, 1, 43
32, 1, 12, 1, 1, 5, 1, 15
67, 1, 9, 1, 1, 5, 1, 21
44, 1, 7, 1, 1, 2, 1, 23
75, 1, 15, 1, 1, 9, 1, 11
48, 2, 11, 6, 1, 9, 1, 15
23, 2, 10, 2, 1, 5, 1, 23
62, 1, 15, 1, 1, 5, 1, 6
34, 1, 10, 6, 1, 3, 2, 0
20, 1, 11, 6, 1, 5, 1, 48
44, 2, 14, 6, 1, 5, 1, 0
50, 1, 10, 1, 1, 5, 1, 31
64, 2, 11, 5, 1, 5, 1, 23
39, 1, 12, 4, 1, 5, 1, 7
57, 2, 14, 1, 1, 6, 1, 26
27, 1, 14, 1, 1, 9, 1, 18
34, 2, 11, 4, 2, 5, 1, 29
68, 1, 10, 5, 1, 8, 1, 21
