34, 1, 14, 1, 1, 5, 1, 5
40, 2, 8, 6, 3, 5, 1, 44
28, 2, 8, 6, 2, 5, 1, 5
51, 2, 11, 4, 1, 5, 1, 35
32, 2, 10, 4, 1, 5, 1, 2
55, 1, 10, 1, 1, 2, 1, 19
45, 2, 11, 6, 2, 5, 1, 6
43, 1, 16, 1, 1, 5, 1, 5
44, 1, 12, 1, 1, 2, 1, 21
27, 1, 14, 6, 1, 5, 1, 2
63, 1, 11, 1, 1, 5, 2, 8
48, 1, 15, 1, 1, 5, 1, 20
34, 2, 10, 4, 1, 5, 1, 3
35, 1, 12, 1, 1, 5, 1, 10
21, 1, 11, 6, 1, 5, 1, 2
39, 1, 10, 1, 1, 5, 1, 1
46, 1, 10, 1, 1, 9, 1, 38
28, 1, 14, 6, 1, 5, 1, 15
57, 1, 6, 1, 1, 2, 1, 5
64, 1, 10, 1, 1, 5, 1, 15
54, 1, 7, 1, 1, 2, 3, 27
42, 2, 7, 1, 1, 5, 1, 23
37, 1, 14, 1, 1, 5, 1, 0
41, 1, 7, 1, 1, 2, 1, 34
34, 1, 14, 6, 1, 5, 1, 40
52, 1, 14, 1, 1, 5, 1, 15
32, 2, 15, 1, 1, 5, 7, 18
53, 1, 11, 1, 1, 5, 1, 19
71, 2, 8, 1, 2, 5, 1, 6
39, 1, 10, 1, 7, 8, 1, 47
31, 1, 12, 4, 1, 5, 1, 0
64, 1, 14, 1, 1, 5, 1, 0
23, 2, 14, 6, 6, 5, 48, 36
59, 1, 10, 1, 1, 5, 1, 2
51, 1, 11, 1, 1, 5, 1, 31
52, 2, 14, 4, 1, 9, 1, 18
43, 1, 11, 4, 1, 5, 1, 19
65, 1, 10, 4, 1, 5, 1, 19
48, 1, 11, 1, 6, 5, 59, 46
53, 2, 16, 5, 1, 5, 1, 27
35, 2, 6, 6, 2, 5, 1, 17
22, 1, 14, 6, 1, 5, 1, 4
48, 1, 11, 1, 1, 5, 1, 9
59, 1, 14, 1, 1, 3, 1, 8
26, 1, 5, 1, 1, 5, 3, 1
31, 1, 14, 6, 8, 5, 1, 7
33, 1, 9, 1, 2, 5, 1, 40
63, 1, 5, 1, 1, 5, 1, 7
35, 2, 11, 6, 2, 5, 1, 27
54, 2, 14, 1, 1, 3, 1, 36
51, 1, 14, 1, 1, 5, 1, 19
37, 2, 10, 6, 2, 5, 1, 8
56, 1, 9, 1, 1, 5, 1, 12
48, 2, 10, 6, 1, 5, 1, 21
47, 1, 11, 1, 1, 5, 1, 45
28, 1, 15, 1, 7, 5, 7, 17
58, 1, 15, 4, 1, 5, 1, 0
47, 1, 14, 1, 1, 5, 1, 9
29, 1, 11, 1, 1, 2, 1, 9
22, 2, 11, 1, 1, 5, 1, 1
30, 1, 9, 1, 2, 5, 1, 17
54, 2, 11, 4, 1, 5, 1, 25
40, 2, 15, 1, 1, 5, 1, 28
53, 2, 10, 4, 1, 5, 1, 3
70, 1, 10, 5, 1, 5, 1, 1
68, 1, 14, 5, 1, 5, 1, 30
40, 1, 4, 1, 1, 2, 3, 41
43, 1, 12, 2, 1, 3, 1, 0
27, 2, 14, 6, 1, 5, 1, 0
68, 1, 10, 1, 1, 5, 1, 46
38, 1, 14, 1, 1, 5, 1, 13
46, 2, 10, 1, 1, 5, 37, 27
44, 1, 14, 6, 1, 5, 1, 16
67, 1, 8, 1, 1, 5, 1, 21
23, 1, 11, 6, 1, 5, 1, 8
41, 2, 10, 6, 2, 5, 1, 30
43, 1, 15, 1, 1, 5, 45, 1
35, 1, 14, 1, 1, 9, 1, 14
67, 1, 12, 1, 1, 5, 1, 19
50, 1, 14, 1, 1, 2, 1, 0
57, 1, 10, 5, 1, 5, 1, 17
52, 1, 11, 1, 1, 5, 1, 18
32, 1, 9, 1, 1, 5, 37, 0
55, 1, 11, 1, 1, 5, 1, 13
44, 2, 16, 1, 1, 9, 1, 31
43, 2, 15, 6, 1, 5, 1, 40
21, 2, 11, 6, 1, 5, 1, 43
43, 1, 16, 1, 1, 2, 1, 27
31, 1, 11, 1, 1, 3, 1, 39
31, 1, 11, 1, 1, 5, 1, 25
56, 1, 11, 1, 1, 9, 1, 24
45, 1, 12, 1, 1, 5, 1, 46
44, 1, 11, 4, 1, 5, 1, 11
37, 1, 14, 4, 1, 5, 1, 40
42, 1, 11, 1, 1, 5, 1, 40
39, 1, 14, 6, 1, 5, 1, 34
46, 1, 14, 1, 1, 5, 1, 7
37, 1, 14, 1, 1, 5, 1, 0
40, 1, 9, 1, 1, 5, 1, 5
69, 2, 11, 5, 1, 5, 1, 8
39, 2, 10, 4, 6, 5, 48, 0
55, 1, 14, 1, 1, 5, 1, 19
49, 1, 14, 1, 1, 5, 1, 2
31, 1, 12, 6, 1, 5, 1, 16
51, 1, 16, 1, 1, 3, 1, 48
29, 1, 10, 1, 1, 5, 1, 0
46, 1, 11, 1, 1, 5, 1, 3
35, 2, 10, 4, 1, 5, 1, 25
35, 2, 10, 4, 1, 5, 1, 23
43, 1, 11, 1, 1, 9, 1, 0
62, 2, 15, 5, 1, 8, 1, 19
59, 1, 14, 1, 1, 2, 1, 2
20, 2, 10, 6, 2, 5, 1, 26
27, 2, 11, 6, 1, 5, 1, 30
55, 1, 7, 1, 1, 5, 1, 20
52, 2, 15, 6, 1, 5, 1, 47
63, 1, 16, 1, 1, 3, 1, 0
43, 1, 11, 1, 1, 5, 1, 0
69, 2, 11, 5, 1, 5, 35, 5
65, 1, 15, 1, 1, 5, 1, 3
23, 1, 10, 1, 1, 5, 1, 2
55, 1, 10, 1, 1, 9, 1, 0
31, 1, 10, 1, 1, 5, 1, 8
52, 1, 9, 1, 7, 2, 3, 0
74, 1, 5, 1, 2, 9, 1, 49
34, 1, 11, 1, 1, 5, 1, 6
64, 1, 10, 1, 1, 3, 1, 14
48, 1, 11, 1, 1, 5, 1, 5
30, 1, 12, 1, 7, 5, 3, 1
47, 1, 6, 6, 1, 8, 26, 6
40, 2, 12, 4, 2, 5, 6, 5
20, 2, 10, 6, 1, 5, 1, 40
41, 1, 16, 1, 1, 5, 1, 16
37, 1, 14, 6, 1, 8, 1, 5
40, 1, 9, 1, 2, 5, 1, 22
36, 1, 8, 4, 7, 5, 1, 5
40, 1, 14, 1, 1, 5, 1, 2
49, 1, 16, 1, 1, 3, 1, 0
39, 1, 10, 1, 1, 5, 1, 16
53, 1, 14, 6, 2, 5, 1, 5
65, 1, 10, 1, 1, 5, 1, 37
27, 2, 11, 6, 1, 5, 1, 16
58, 1, 16, 1, 1, 5, 1, 1
52, 2, 14, 1, 1, 5, 1, 18
55, 2, 10, 4, 1, 5, 1, 32
59, 1, 5, 3, 1, 5, 5, 16
45, 1, 15, 1, 1, 5, 1, 1
61, 1, 11, 4, 1, 5, 2, 22
47, 1, 6, 4, 1, 5, 1, 44
50, 1, 14, 1, 1, 5, 1, 1
54, 1, 10, 1, 1, 5, 1, 12
60, 1, 10, 6, 1, 5, 1, 1
40, 1, 11, 1, 1, 5, 1, 1
37, 2, 15, 6, 6, 5, 54, 8
61, 2, 14, 4, 1, 9, 1, 18
41, 1, 14, 1, 1, 5, 1, 1
40, 1, 15, 1, 1, 6, 1, 5
39, 1, 14, 1, 2, 5, 1, 46
48, 1, 10, 1, 1, 5, 1, 14
35, 1, 10, 1, 1, 5, 1, 32
27, 1, 7, 6, 1, 5, 1, 16
47, 1, 11, 3, 1, 5, 1, 2
28, 2, 12, 1, 1, 5, 1, 21
52, 1, 14, 1, 1, 5, 1, 5
34, 2, 10, 4, 1, 5, 1, 0
57, 1, 10, 1, 1, 5, 1, 1
34, 2, 14, 1, 1, 5, 1, 15
41, 1, 10, 1, 1, 5, 1, 19
18, 2, 11, 1, 1, 10, 1, 1
56, 1, 15, 1, 1, 9, 1, 43
35, 1, 10, 1, 2, 5, 1, 35
44, 1, 11, 1, 1, 8, 1, 15
46, 2, 10, 1, 1, 5, 1, 40
39, 1, 14, 1, 1, 5, 1, 7
25, 1, 10, 1, 1, 5, 1, 2
55, 1, 11, 1, 1, 5, 1, 6
36, 1, 10, 2, 2, 5, 1, 25
23, 1, 15, 6, 2, 5, 1, 6
56, 1, 12, 1, 7, 5, 7, 21
56, 1, 15, 1, 1, 5, 1, 37
35, 2, 11, 6, 7, 5, 3, 5
54, 2, 10, 1, 1, 5, 1, 9
43, 1, 14, 4, 1, 5, 1, 46
41, 1, 10, 1, 1, 5, 1, 12
63, 1, 10, 1, 1, 5, 1, 25
52, 1, 5, 6, 1, 5, 7, 25
51, 1, 16, 1, 1, 3, 1, 2
27, 2, 10, 3, 1, 5, 1, 29
42, 1, 12, 1, 1, 2, 1, 4
60, 1, 15, 1, 1, 5, 1, 49
40, 1, 14, 6, 1, 5, 1, 27
32, 1, 10, 1, 1, 5, 1, 6
33, 1, 9, 1, 1, 5, 1, 1
54, 1, 10, 1, 1, 2, 1, 0
39, 2, 12, 6, 7, 5, 1, 11
40, 1, 14, 1, 1, 8, 1, 5
47, 1, 12, 1, 1, 5, 1, 2
37, 2, 12, 1, 1, 5, 1, 35
25, 2, 11, 6, 1, 5, 1, 0
38, 1, 6, 1, 1, 5, 1, 36
21, 1, 9, 6, 1, 5, 3, 1
46, 2, 15, 1, 1, 9, 1, 3
39, 1, 12, 4, 1, 8, 30, 19
31, 1, 10, 6, 1, 5, 1, 11
74, 2, 5, 5, 1, 9, 1, 5
28, 1, 11, 6, 1, 5, 1, 16
38, 1, 11, 1, 1, 5, 1, 9
47, 1, 10, 1, 1, 3, 1, 27
44, 1, 11, 1, 1, 5, 1, 34
22, 1, 5, 1, 1, 5, 1, 43
74, 1, 10, 1, 1, 5, 1, 4
43, 1, 14, 1, 1, 8, 1, 0
35, 1, 14, 1, 6, 5, 1, 22
31, 2, 16, 6, 1, 5, 1, 23
47, 2, 15, 4, 1, 2, 1, 14
60, 1, 16, 1, 1, 5, 1, 20
65, 1, 11, 1, 1, 5, 1, 8
56, 1, 10, 4, 1, 5, 1, 1
31, 2, 14, 6, 1, 2, 1, 32
44, 1, 12, 1, 1, 5, 1, 7
52, 2, 12, 4, 1, 5, 1, 36
35, 1, 15, 1, 1, 5, 1, 9
50, 1, 12, 1, 1, 5, 1, 22
28, 1, 14, 6, 1, 5, 1, 4
76, 2, 5, 4, 1, 3, 1, 4
62, 2, 7, 4, 1, 5, 1, 2
31, 1, 8, 4, 7, 5, 1, 18
63, 1, 10, 1, 1, 5, 1, 41
19, 2, 10, 6, 1, 5, 1, 30
31, 1, 10, 1, 2, 5, 6, 31
45, 1, 12, 1, 1, 5, 1, 28
63, 2, 9, 5, 1, 6, 1, 9
44, 2, 8, 5, 1, 5, 1, 0
20, 2, 10, 6, 1, 9, 1, 1
59, 1, 15, 1, 1, 6, 1, 2
49, 1, 14, 1, 1, 5, 1, 3
70, 1, 5, 1, 1, 5, 1, 1
39, 1, 11, 1, 1, 5, 1, 22
29, 1, 7, 1, 1, 5, 1, 8
44, 1, 11, 6, 1, 5, 1, 11
33, 1, 16, 6, 1, 2, 1, 8
56, 1, 12, 1, 1, 9, 1, 0
24, 2, 11, 6, 6, 5, 1, 25
43, 1, 14, 6, 1, 5, 1, 40
56, 1, 10, 1, 1, 5, 1, 18
59, 2, 6, 5, 2, 5, 1, 25
45, 2, 14, 4, 1, 8, 1, 0
47, 1, 5, 1, 1, 5, 3, 8
44, 1, 14, 4, 1, 5, 1, 16
29, 1, 16, 6, 1, 5, 1, 1
38, 1, 15, 1, 1, 5, 1, 0
37, 1, 11, 1, 1, 5, 1, 33
51, 1, 10, 1, 1, 5, 1, 4
36, 1, 10, 1, 2, 5, 6, 25
38, 1, 10, 1, 1, 5, 1, 5
41, 2, 10, 3, 1, 5, 1, 4
33, 1, 10, 1, 7, 5, 1, 9
33, 1, 10, 6, 2, 9, 81, 33
34, 1, 10, 6, 1, 2, 1, 0
52, 1, 11, 1, 1, 8, 1, 1
30, 1, 10, 1, 2, 5, 1, 4
52, 2, 15, 6, 1, 9, 1, 26
24, 2, 11, 1, 2, 5, 1, 0
39, 1, 16, 4, 1, 5, 1, 7
25, 2, 10, 1, 1, 5, 1, 13
42, 1, 10, 1, 1, 5, 1, 0
28, 1, 14, 1, 1, 5, 1, 2
46, 2, 11, 1, 1, 9, 1, 21
40, 1, 10, 4, 2, 5, 1, 7
60, 2, 10, 4, 1, 5, 1, 21
54, 2, 7, 1, 1, 9, 32, 0
49, 1, 14, 1, 1, 5, 1, 0
81, 1, 14, 1, 1, 2, 1, 2
25, 1, 5, 1, 1, 2, 3, 1
55, 2, 11, 2, 2, 5, 1, 21
46, 2, 11, 3, 2, 5, 1, 30
60, 1, 11, 1, 1, 5, 1, 31
29, 1, 15, 1, 1, 5, 1, 17
37, 2, 12, 6, 1, 5, 1, 27
27, 1, 11, 1, 1, 8, 1, 3
62, 1, 8, 1, 1, 5, 1, 21
70, 1, 10, 5, 6, 2, 48, 6
35, 2, 11, 4, 1, 5, 1, 24
93, 2, 11, 4, 1, 2, 1, 19
86, 2, 10, 1, 1, 5, 1, 44
25, 1, 10, 1, 1, 5, 1, 33
89, 2, 14, 5, 1, 5, 1, 2
22, 1, 10, 6, 2, 9, 1, 0
22, 2, 11, 6, 1, 5, 1, 7
22, 1, 14, 1, 1, 5, 1, 4
51, 2, 15, 1, 1, 9, 1, 25
37, 1, 10, 2, 6, 5, 54, 0
56, 1, 11, 1, 2, 5, 1, 30
52, 2, 10, 4, 1, 5, 1, 8
65, 2, 11, 5, 1, 5, 1, 0
53, 1, 10, 1, 3, 5, 1, 4
72, 1, 7, 1, 1, 5, 1, 33
46, 2, 15, 4, 1, 5, 35, 23
46, 2, 14, 3, 1, 9, 1, 45
31, 1, 10, 1, 1, 5, 3, 1
41, 1, 14, 1, 1, 5, 1, 48
51, 1, 14, 1, 1, 3, 1, 19
49, 1, 11, 1, 1, 5, 1, 5
51, 2, 14, 1, 1, 5, 1, 8
21, 2, 12, 6, 1, 5, 1, 7
35, 1, 10, 1, 1, 5, 1, 1
44, 1, 14, 1, 1, 5, 1, 0
55, 2, 10, 5, 1, 5, 1, 1
65, 1, 14, 1, 1, 3, 1, 39
52, 2, 10, 4, 1, 5, 1, 0
47, 2, 10, 1, 1, 5, 1, 39
44, 2, 9, 4, 2, 8, 1, 36
37, 2, 10, 3, 1, 5, 1, 5
50, 1, 11, 1, 1, 5, 1, 0
55, 1, 11, 1, 1, 9, 1, 36
34, 2, 9, 3, 2, 5, 1, 8
56, 2, 10, 4, 1, 5, 1, 42
44, 2, 11, 6, 1, 3, 1, 4
20, 1, 10, 6, 1, 5, 1, 26
57, 1, 11, 1, 1, 2, 1, 0
27, 2, 10, 1, 1, 5, 1, 34
59, 2, 10, 1, 1, 9, 1, 37
41, 1, 10, 1, 1, 3, 1, 9
39, 1, 9, 1, 7, 5, 3, 21
56, 1, 11, 1, 1, 5, 1, 1
35, 1, 1, 2, 8, 5, 3, 20
38, 1, 11, 1, 1, 6, 1, 48
42, 2, 11, 5, 1, 5, 1, 3
32, 1, 9, 1, 1, 5, 1, 11
51, 1, 14, 1, 6, 5, 59, 49
30, 1, 11, 1, 1, 8, 1, 17
80, 2, 7, 5, 1, 10, 1, 7
45, 1, 14, 1, 1, 2, 1, 19
50, 1, 11, 1, 1, 2, 1, 25
39, 1, 11, 1, 1, 9, 1, 5
71, 1, 6, 1, 1, 9, 2, 43
43, 2, 11, 6, 1, 5, 1, 35
55, 1, 15, 1, 1, 5, 35, 1
76, 2, 10, 5, 1, 6, 1, 13
34, 1, 11, 6, 1, 5, 1, 8
71, 2, 11, 5, 1, 5, 1, 46
43, 1, 10, 1, 1, 2, 1, 0
69, 1, 7, 4, 1, 5, 1, 14
45, 1, 11, 1, 1, 5, 1, 23
68, 1, 9, 1, 1, 5, 1, 0
42, 2, 15, 6, 1, 6, 1, 6
66, 2, 14, 1, 1, 5, 1, 7
38, 1, 10, 4, 2, 5, 1, 9
29, 2, 7, 6, 1, 5, 1, 17
68, 1, 5, 1, 7, 5, 7, 24
39, 1, 14, 1, 1, 5, 1, 42
20, 1, 11, 6, 1, 2, 1, 22
42, 1, 10, 4, 1, 5, 1, 1
54, 1, 10, 1, 1, 5, 1, 15
68, 1, 10, 4, 1, 2, 28, 1
55, 2, 16, 4, 1, 8, 1, 33
49, 1, 12, 1, 1, 5, 1, 12
35, 1, 14, 1, 1, 8, 1, 22
26, 1, 11, 1, 8, 5, 1, 5
29, 1, 14, 1, 1, 5, 1, 8
59, 2, 10, 4, 1, 5, 1, 11
53, 1, 7, 1, 1, 5, 1, 3
77, 1, 10, 5, 1, 2, 1, 21
47, 2, 10, 4, 1, 5, 1, 41
58, 2, 15, 1, 1, 3, 1, 0
35, 1, 14, 1, 1, 3, 1, 0
30, 1, 10, 1, 1, 5, 1, 4
33, 1, 15, 6, 1, 8, 1, 12
63, 1, 11, 1, 1, 3, 1, 10
35, 1, 14, 1, 1, 8, 1, 6
64, 1, 5, 1, 1, 5, 1, 27
27, 1, 15, 6, 1, 5, 1, 0
57, 1, 10, 1, 1, 9, 1, 0
41, 1, 14, 4, 2, 5, 1, 37
55, 2, 10, 3, 2, 5, 1, 5
65, 2, 12, 5, 2, 5, 1, 0
30, 1, 11, 6, 1, 3, 1, 16
51, 2, 15, 5, 6, 8, 1, 17
25, 1, 14, 1, 1, 5, 1, 8
42, 1, 10, 4, 1, 5, 1, 14
29, 1, 7, 1, 1, 5, 3, 12
45, 1, 11, 4, 8, 5, 1, 19
39, 2, 11, 4, 1, 5, 1, 0
54, 1, 14, 4, 1, 2, 1, 0
28, 1, 15, 6, 1, 5, 1, 5
36, 1, 12, 6, 1, 5, 1, 2
44, 1, 10, 1, 1, 5, 1, 9
41, 1, 15, 1, 1, 10, 1, 13
51, 2, 16, 1, 1, 5, 1, 45
87, 1, 5, 1, 1, 5, 1, 15
32, 2, 14, 1, 1, 9, 1, 7
32, 1, 8, 1, 8, 5, 56, 5
30, 1, 7, 1, 1, 5, 1, 16
42, 1, 11, 1, 1, 5, 1, 5
35, 1, 12, 4, 1, 9, 1, 39
65, 1, 5, 1, 1, 5, 1, 11
24, 2, 11, 6, 2, 9, 1, 22
54, 1, 12, 1, 1, 5, 1, 1
39, 1, 10, 6, 1, 5, 3, 4
24, 2, 11, 6, 2, 5, 1, 40
35, 1, 10, 1, 1, 3, 1, 32
37, 2, 10, 6, 1, 5, 3, 5
38, 2, 12, 6, 1, 5, 1, 0
19, 1, 9, 6, 1, 5, 1, 42
43, 1, 5, 1, 1, 3, 1, 49
53, 1, 11, 4, 1, 2, 1, 1
73, 2, 10, 4, 1, 5, 1, 0
42, 1, 12, 1, 1, 2, 1, 8
73, 1, 11, 1, 1, 9, 1, 7
29, 1, 14, 6, 2, 5, 1, 26
34, 2, 11, 4, 1, 8, 1, 16
46, 1, 15, 1, 1, 8, 1, 4
32, 1, 11, 1, 2, 5, 1, 11
66, 1, 1, 1, 1, 5, 1, 3
32, 1, 11, 1, 1, 5, 1, 25
60, 2, 10, 1, 1, 5, 1, 5
41, 1, 15, 1, 1, 5, 1, 14
52, 1, 16, 6, 1, 5, 1, 36
41, 2, 10, 4, 2, 5, 1, 8
23, 1, 8, 1, 1, 8, 1, 0
61, 2, 1, 4, 2, 8, 1, 21
53, 1, 14, 4, 1, 9, 1, 0
49, 1, 10, 4, 1, 5, 1, 19
35, 1, 7, 6, 1, 5, 1, 0
55, 1, 11, 1, 1, 5, 1, 46
72, 1, 12, 1, 1, 3, 1, 27
39, 2, 11, 1, 2, 5, 1, 6
54, 1, 11, 1, 1, 5, 1, 24
35, 1, 14, 6, 1, 5, 26, 1
36, 2, 12, 6, 1, 5, 1, 10
53, 1, 14, 4, 1, 5, 1, 28
40, 1, 14, 4, 1, 2, 1, 18
23, 1, 10, 6, 1, 5, 1, 1
30, 2, 10, 4, 3, 6, 1, 13
37, 2, 10, 1, 1, 2, 1, 2
40, 1, 5, 4, 1, 5, 1, 26
46, 1, 11, 1, 1, 5, 1, 10
40, 2, 11, 1, 1, 5, 1, 1
47, 1, 11, 1, 1, 5, 1, 0
48, 2, 7, 4, 2, 5, 1, 17
37, 1, 11, 6, 2, 9, 1, 8
64, 2, 15, 1, 1, 8, 1, 3
36, 1, 14, 1, 1, 5, 4, 42
47, 1, 14, 3, 1, 5, 1, 3
43, 1, 10, 1, 1, 5, 1, 1
50, 1, 10, 1, 1, 5, 1, 26
58, 1, 10, 5, 1, 5, 1, 12
36, 1, 17, 1, 4, 5, 46, 27
26, 1, 10, 1, 1, 5, 1, 8
59, 1, 10, 4, 1, 2, 1, 7
46, 1, 11, 3, 1, 2, 1, 9
34, 1, 11, 1, 1, 5, 1, 48
25, 1, 10, 6, 1, 5, 1, 20
43, 1, 16, 1, 4, 5, 1, 6
33, 2, 10, 6, 2, 5, 1, 7
27, 1, 6, 6, 1, 5, 1, 0
80, 2, 14, 5, 1, 2, 1, 1
58, 1, 14, 1, 1, 5, 1, 2
61, 1, 15, 1, 1, 5, 1, 22
40, 1, 11, 1, 1, 5, 1, 5
56, 1, 15, 1, 6, 5, 59, 14
23, 1, 10, 6, 3, 5, 1, 6
74, 1, 15, 1, 1, 3, 1, 18
20, 1, 12, 1, 8, 5, 1, 15
54, 2, 11, 4, 1, 5, 1, 7
47, 1, 10, 4, 1, 5, 1, 40
65, 2, 5, 5, 1, 2, 1, 17
24, 1, 10, 6, 1, 5, 1, 47
53, 1, 11, 4, 7, 5, 1, 4
38, 1, 11, 6, 1, 5, 1, 16
71, 2, 10, 5, 1, 8, 1, 0
60, 1, 9, 1, 2, 5, 1, 32
21, 1, 11, 6, 2, 5, 35, 34
25, 1, 10, 1, 1, 5, 1, 0
31, 1, 14, 1, 6, 5, 59, 17
87, 1, 9, 1, 1, 10, 1, 24
34, 1, 14, 1, 1, 5, 1, 4
41, 1, 14, 6, 1, 5, 1, 30
42, 1, 12, 4, 1, 5, 1, 2
25, 1, 11, 1, 1, 8, 1, 4
18, 2, 11, 6, 1, 5, 47, 39
52, 1, 14, 1, 1, 5, 1, 6
39, 1, 10, 1, 1, 2, 5, 19
60, 2, 5, 4, 2, 5, 1, 48
39, 1, 8, 1, 1, 5, 1, 26
40, 1, 10, 1, 1, 5, 1, 41
47, 1, 14, 1, 1, 5, 1, 15
22, 1, 10, 6, 1, 5, 1, 28
37, 1, 10, 1, 2, 5, 6, 34
31, 1, 11, 6, 1, 5, 1, 0
85, 2, 10, 5, 1, 5, 1, 21
26, 1, 14, 1, 1, 8, 1, 2
71, 1, 6, 1, 1, 5, 1, 14
53, 1, 12, 4, 1, 5, 1, 45
39, 1, 14, 1, 2, 5, 1, 5
66, 1, 10, 1, 1, 2, 1, 9
53, 2, 15, 5, 2, 8, 1, 35
59, 1, 14, 4, 1, 2, 1, 2
32, 1, 10, 1, 1, 5, 1, 12
39, 1, 11, 1, 2, 5, 1, 42
52, 2, 10, 4, 2, 2, 1, 2
42, 2, 14, 4, 1, 5, 1, 12
37, 1, 14, 1, 1, 5, 1, 0
34, 2, 12, 4, 1, 5, 1, 11
